order,species,iucn_status
Primates,Microcebus_gerpi,CR
Primates,Microcebus_griseorufus,LC
Primates,Microcebus_jollyae,EN
Primates,Microcebus_lehilahytsara,VU
Primates,Microcebus_macarthurii,EN
Primates,Microcebus_mamiratra,CR
Primates,Microcebus_margotmarshae,EN
Primates,Microcebus_marohita,CR
Primates,Microcebus_mittermeieri,EN
Primates,Microcebus_murinus,LC
Primates,Microcebus_myoxinus,VU
Primates,Microcebus_ravelobensis,EN
Primates,Microcebus_rufus,VU
Primates,Microcebus_sambiranensis,EN
Primates,Microcebus_simmonsi,EN
Primates,Microcebus_tavaratra,VU
Rodentia,Microdillus_peeli,LC
Rodentia,Microdipodops_megacephalus,LC
Rodentia,Microdipodops_pallidus,LC
Afrosoricida,Microgale_brevicaudata,LC
Afrosoricida,Microgale_cowani,LC
Afrosoricida,Microgale_dobsoni,LC
Afrosoricida,Microgale_drouhardi,LC
Afrosoricida,Microgale_dryas,VU
Afrosoricida,Microgale_fotsifotsy,LC
Afrosoricida,Microgale_gracilis,LC
Afrosoricida,Microgale_grandidieri,LC
Afrosoricida,Microgale_gymnorhyncha,LC
Afrosoricida,Microgale_jenkinsae,EN
Afrosoricida,Microgale_jobihely,EN
Afrosoricida,Microgale_longicaudata,LC
Afrosoricida,Microgale_macpheei,DD
Afrosoricida,Microgale_majori,LC
Afrosoricida,Microgale_monticola,VU
Afrosoricida,Microgale_nasoloi,VU
Afrosoricida,Microgale_parvula,LC
Afrosoricida,Microgale_principula,LC
Afrosoricida,Microgale_pusilla,LC
Afrosoricida,Microgale_soricoides,LC
Afrosoricida,Microgale_taiva,LC
Afrosoricida,Microgale_talazaci,LC
Afrosoricida,Microgale_thomasi,LC
Rodentia,Microhydromys_argenteus,DD
Rodentia,Microhydromys_richardsoni,DD
Rodentia,Micromys_minutus,LC
Chiroptera,Micronycteris_brosseti,DD
Chiroptera,Micronycteris_buriri,DD
Chiroptera,Micronycteris_giovanniae,DD
Chiroptera,Micronycteris_hirsuta,LC
Chiroptera,Micronycteris_matses,DD
Chiroptera,Micronycteris_megalotis,LC
Chiroptera,Micronycteris_microtis,LC
Chiroptera,Micronycteris_minuta,LC
Chiroptera,Micronycteris_sanborni,DD
Chiroptera,Micronycteris_schmidtorum,LC
Peramelemorphia,Microperoryctes_aplini,DD
Peramelemorphia,Microperoryctes_longicauda,LC
Peramelemorphia,Microperoryctes_murina,DD
Peramelemorphia,Microperoryctes_papuensis,LC
Afrosoricida,Micropotamogale_lamottei,NT
Afrosoricida,Micropotamogale_ruwenzorii,LC
Chiroptera,Micropteropus_intermedius,DD
Chiroptera,Micropteropus_pusillus,LC
Rodentia,Microryzomys_altissimus,LC
Rodentia,Microryzomys_minutus,LC
Rodentia,Microsciurus_alfari,LC
Rodentia,Microsciurus_flaviventer,DD
Rodentia,Microsciurus_mimulus,LC
Rodentia,Microsciurus_santanderensis,DD
Rodentia,Microtus_abbreviatus,LC
Rodentia,Microtus_agrestis,LC
Rodentia,Microtus_anatolicus,DD
Rodentia,Microtus_arvalis,LC
Rodentia,Microtus_bavaricus,CR
Rodentia,Microtus_brachycercus,LC
Rodentia,Microtus_breweri,VU
Rodentia,Microtus_cabrerae,NT
Rodentia,Microtus_californicus,LC
Rodentia,Microtus_canicaudus,LC
Rodentia,Microtus_chrotorrhinus,LC
Rodentia,Microtus_clarkei,LC
Rodentia,Microtus_daghestanicus,LC
Rodentia,Microtus_dogramacii,LC
Rodentia,Microtus_duodecimcostatus,LC
Rodentia,Microtus_evoronensis,DD
Rodentia,Microtus_felteni,DD
Rodentia,Microtus_fortis,LC
Rodentia,Microtus_gerbei,LC
Rodentia,Microtus_gregalis,LC
Rodentia,Microtus_guatemalensis,NT
Rodentia,Microtus_guentheri,LC
Rodentia,Microtus_henseli,DD
Rodentia,Microtus_hyperboreus,LC
Rodentia,Microtus_ilaeus,LC
Rodentia,Microtus_irani,DD
Rodentia,Microtus_kermanensis,DD
Rodentia,Microtus_kikuchii,NT
Rodentia,Microtus_levis,LC
Rodentia,Microtus_liechtensteini,LC
Rodentia,Microtus_limnophilus,LC
Rodentia,Microtus_longicaudus,LC
Rodentia,Microtus_lusitanicus,LC
Rodentia,Microtus_majori,LC
Rodentia,Microtus_maximowiczii,LC
Rodentia,Microtus_mexicanus,LC
Rodentia,Microtus_middendorffii,LC
Rodentia,Microtus_miurus,LC
Rodentia,Microtus_mongolicus,LC
Rodentia,Microtus_montanus,LC
Rodentia,Microtus_montebelli,LC
Rodentia,Microtus_mujanensis,DD
Rodentia,Microtus_multiplex,LC
Rodentia,Microtus_nasarovi,DD
Rodentia,Microtus_oaxacensis,EN
Rodentia,Microtus_ochrogaster,LC
Rodentia,Microtus_oeconomus,LC
Rodentia,Microtus_oregoni,LC
Rodentia,Microtus_paradoxus,LC
Rodentia,Microtus_pennsylvanicus,LC
Rodentia,Microtus_pinetorum,LC
Rodentia,Microtus_qazvinensis,LC
Rodentia,Microtus_quasiater,NT
Rodentia,Microtus_richardsoni,LC
Rodentia,Microtus_sachalinensis,NT
Rodentia,Microtus_savii,LC
Rodentia,Microtus_schelkovnikovi,LC
Rodentia,Microtus_schidlovskii,LC
Rodentia,Microtus_socialis,LC
Rodentia,Microtus_subterraneus,LC
Rodentia,Microtus_tatricus,LC
Rodentia,Microtus_thomasi,LC
Rodentia,Microtus_townsendii,LC
Rodentia,Microtus_transcaspicus,LC
Rodentia,Microtus_umbrosus,EN
Rodentia,Microtus_xanthognathus,LC
Rodentia,Millardia_gleadowi,LC
Rodentia,Millardia_kathleenae,LC
Rodentia,Millardia_kondana,CR
Rodentia,Millardia_meltada,LC
Chiroptera,Mimetillus_moloneyi,LC
Chiroptera,Mimon_bennettii,LC
Chiroptera,Mimon_cozumelae,LC
Chiroptera,Mimon_crenulatum,LC
Chiroptera,Mimon_koepckeae,DD
Rodentia,Mindomys_hammondi,EN
Chiroptera,Miniopterus_africanus,LC
Chiroptera,Miniopterus_australis,LC
Chiroptera,Miniopterus_fraterculus,LC
Chiroptera,Miniopterus_fuscus,EN
Chiroptera,Miniopterus_gleni,LC
Chiroptera,Miniopterus_griveaudi,DD
Chiroptera,Miniopterus_inflatus,LC
Chiroptera,Miniopterus_macrocneme,DD
Chiroptera,Miniopterus_magnater,LC
Chiroptera,Miniopterus_majori,LC
Chiroptera,Miniopterus_manavi,LC
Chiroptera,Miniopterus_medius,LC
Chiroptera,Miniopterus_minor,DD
Chiroptera,Miniopterus_natalensis,LC
Chiroptera,Miniopterus_newtoni,DD
Chiroptera,Miniopterus_paululus,DD
Chiroptera,Miniopterus_petersoni,DD
Chiroptera,Miniopterus_pusillus,LC
Chiroptera,Miniopterus_robustior,EN
Chiroptera,Miniopterus_schreibersii,NT
Chiroptera,Miniopterus_shortridgei,DD
Chiroptera,Miniopterus_sororculus,LC
Chiroptera,Miniopterus_tristis,LC
Primates,Miopithecus_ogouensis,LC
Primates,Miopithecus_talapoin,LC
Carnivora,Miracinonyx_trumani,DD
Chiroptera,Mirimiri_acrodonta,CR
Carnivora,Mirounga_angustirostris,LC
Carnivora,Mirounga_leonina,LC
Primates,Mirza_coquereli,EN
Primates,Mirza_zaza,EN
Notoungulata,Mixotoxodon_larensis,DD
Eulipotyphla,Mogera_etigo,EN
Eulipotyphla,Mogera_imaizumii,LC
Eulipotyphla,Mogera_insularis,LC
Eulipotyphla,Mogera_robusta,LC
Eulipotyphla,Mogera_tokudae,NT
Eulipotyphla,Mogera_uchidai,VU
Eulipotyphla,Mogera_wogura,LC
Chiroptera,Molossops_aequatorianus,EN
Chiroptera,Molossops_mattogrossensis,LC
Chiroptera,Molossops_neglectus,DD
Chiroptera,Molossops_temminckii,LC
Chiroptera,Molossus_alvarezi,DD
Chiroptera,Molossus_aztecus,LC
Chiroptera,Molossus_coibensis,LC
Chiroptera,Molossus_currentium,LC
Chiroptera,Molossus_molossus,LC
Chiroptera,Molossus_pretiosus,LC
Chiroptera,Molossus_rufus,LC
Chiroptera,Molossus_sinaloae,LC
Carnivora,Monachus_monachus,EN
Didelphimorphia,Monodelphis_adusta,LC
Didelphimorphia,Monodelphis_americana,LC
Didelphimorphia,Monodelphis_brevicaudata,LC
Didelphimorphia,Monodelphis_dimidiata,LC
Didelphimorphia,Monodelphis_domestica,LC
Didelphimorphia,Monodelphis_emiliae,LC
Didelphimorphia,Monodelphis_glirina,LC
Didelphimorphia,Monodelphis_handleyi,DD
Didelphimorphia,Monodelphis_iheringi,DD
Didelphimorphia,Monodelphis_kunsi,LC
Didelphimorphia,Monodelphis_osgoodi,LC
Didelphimorphia,Monodelphis_palliolata,LC
Didelphimorphia,Monodelphis_peruviana,LC
Didelphimorphia,Monodelphis_reigi,VU
Didelphimorphia,Monodelphis_ronaldi,LC
Didelphimorphia,Monodelphis_scalops,LC
Didelphimorphia,Monodelphis_unistriata,CR
Cetartiodactyla,Monodon_monoceros,NT
Chiroptera,Monophyllus_plethodon,LC
Chiroptera,Monophyllus_redmani,LC
Rodentia,Monticolomys_koopmani,LC
Chiroptera,Mops_brachypterus,LC
Chiroptera,Mops_condylurus,LC
Chiroptera,Mops_congicus,LC
Chiroptera,Mops_demonstrator,LC
Chiroptera,Mops_leucostigma,LC
Chiroptera,Mops_midas,LC
Chiroptera,Mops_mops,NT
Chiroptera,Mops_nanulus,LC
Chiroptera,Mops_niangarae,DD
Chiroptera,Mops_niveiventer,LC
Chiroptera,Mops_petersoni,NT
Chiroptera,Mops_sarasinorum,DD
Chiroptera,Mops_spurrelli,LC
Chiroptera,Mops_thersites,LC
Chiroptera,Mops_trevori,DD
Cetartiodactyla,Morenelaphus_brachyceros,DD
Cetartiodactyla,Morenelaphus_lujanensis,DD
Chiroptera,Mormoops_blainvillei,LC
Chiroptera,Mormoops_magna,DD
Chiroptera,Mormoops_megalophylla,LC
Chiroptera,Mormopterus_acetabulosus,VU
Chiroptera,Mormopterus_beccarii,LC
Chiroptera,Mormopterus_doriae,DD
Chiroptera,Mormopterus_jugularis,LC
Chiroptera,Mormopterus_kalinowskii,LC
Chiroptera,Mormopterus_loriae,LC
Chiroptera,Mormopterus_minutus,VU
Chiroptera,Mormopterus_norfolkensis,VU
Chiroptera,Mormopterus_phrudus,VU
Chiroptera,Mormopterus_planiceps,LC
Cetartiodactyla,Moschiola_indica,LC
Cetartiodactyla,Moschiola_kathygre,LC
Cetartiodactyla,Moschiola_meminna,LC
Cetartiodactyla,Moschus_anhuiensis,EN
Cetartiodactyla,Moschus_berezovskii,EN
Cetartiodactyla,Moschus_chrysogaster,EN
Cetartiodactyla,Moschus_cupreus,EN
Cetartiodactyla,Moschus_fuscus,EN
Cetartiodactyla,Moschus_leucogaster,EN
Cetartiodactyla,Moschus_moschiferus,VU
Chiroptera,Mosia_nigrescens,LC
Cetartiodactyla,Muknalia_minima,DD
Carnivora,Mungos_gambianus,LC
Carnivora,Mungos_mungo,LC
Carnivora,Mungotictis_decemlineata,EN
Cetartiodactyla,Muntiacus_atherodes,NT
Cetartiodactyla,Muntiacus_crinifrons,VU
Cetartiodactyla,Muntiacus_feae,DD
Cetartiodactyla,Muntiacus_gongshanensis,DD
Cetartiodactyla,Muntiacus_montanus,DD
Cetartiodactyla,Muntiacus_muntjak,LC
Cetartiodactyla,Muntiacus_putaoensis,DD
Cetartiodactyla,Muntiacus_reevesi,LC
Cetartiodactyla,Muntiacus_rooseveltorum,DD
Cetartiodactyla,Muntiacus_truongsonensis,DD
Cetartiodactyla,Muntiacus_vaginalis,LC
Cetartiodactyla,Muntiacus_vuquangensis,CR
Dasyuromorphia,Murexia_habbema,LC
Dasyuromorphia,Murexia_longicaudata,LC
Dasyuromorphia,Murexia_melanurus,LC
Dasyuromorphia,Murexia_naso,LC
Dasyuromorphia,Murexia_rothschildi,NT
Rodentia,Muriculus_imberbis,LC
Chiroptera,Murina_aenea,VU
Chiroptera,Murina_aurata,LC
Chiroptera,Murina_cyclotis,LC
Chiroptera,Murina_florium,LC
Chiroptera,Murina_fusca,DD
Chiroptera,Murina_harrisoni,LC
Chiroptera,Murina_hilgendorfi,LC
Chiroptera,Murina_huttoni,LC
Chiroptera,Murina_leucogaster,LC
Chiroptera,Murina_puta,NT
Chiroptera,Murina_rozendaali,VU
Chiroptera,Murina_ryukyuana,EN
Chiroptera,Murina_suilla,LC
Chiroptera,Murina_tenebrosa,CR
Chiroptera,Murina_tubinaris,LC
Chiroptera,Murina_ussuriensis,LC
Rodentia,Mus_baoulei,LC
Rodentia,Mus_booduga,LC
Rodentia,Mus_bufo,LC
Rodentia,Mus_callewaerti,LC
Rodentia,Mus_caroli,LC
Rodentia,Mus_cervicolor,LC
Rodentia,Mus_cookii,LC
Rodentia,Mus_crociduroides,DD
Rodentia,Mus_cypriacus,LC
Rodentia,Mus_famulus,EN
Rodentia,Mus_fernandoni,EN
Rodentia,Mus_fragilicauda,LC
Rodentia,Mus_goundae,DD
Rodentia,Mus_haussa,LC
Rodentia,Mus_indutus,LC
Rodentia,Mus_macedonicus,LC
Rodentia,Mus_mahomet,LC
Rodentia,Mus_mattheyi,LC
Rodentia,Mus_mayori,VU
Rodentia,Mus_minutoides,LC
Rodentia,Mus_musculoides,LC
Rodentia,Mus_musculus,LC
Rodentia,Mus_neavei,DD
Rodentia,Mus_orangiae,LC
Rodentia,Mus_oubanguii,DD
Rodentia,Mus_pahari,LC
Rodentia,Mus_phillipsi,LC
Rodentia,Mus_platythrix,LC
Rodentia,Mus_saxicola,LC
Rodentia,Mus_setulosus,LC
Rodentia,Mus_setzeri,LC
Rodentia,Mus_shortridgei,LC
Rodentia,Mus_sorella,LC
Rodentia,Mus_spicilegus,LC
Rodentia,Mus_spretus,LC
Rodentia,Mus_tenellus,LC
Rodentia,Mus_terricolor,LC
Rodentia,Mus_triton,LC
Rodentia,Mus_vulcani,LC
Rodentia,Muscardinus_avellanarius,LC
Chiroptera,Musonycteris_harrisoni,VU
Carnivora,Mustela_africana,LC
Carnivora,Mustela_altaica,NT
Carnivora,Mustela_erminea,LC
Carnivora,Mustela_eversmanii,LC
Carnivora,Mustela_felipei,VU
Carnivora,Mustela_frenata,LC
Carnivora,Mustela_itatsi,NT
Carnivora,Mustela_kathiah,LC
Carnivora,Mustela_lutreola,CR
Carnivora,Mustela_lutreolina,LC
Carnivora,Mustela_nigripes,EN
Carnivora,Mustela_nivalis,LC
Carnivora,Mustela_nudipes,LC
Carnivora,Mustela_putorius,LC
Carnivora,Mustela_russelliana,DD
Carnivora,Mustela_sibirica,LC
Carnivora,Mustela_strigidorsa,LC
Carnivora,Mustela_subpalmata,LC
Carnivora,Mustela_tonkinensis,DD
Carnivora,Mydaus_javanensis,LC
Carnivora,Mydaus_marchei,LC
Pilosa,Mylodon_darwinii,DD
Cetartiodactyla,Mylohyus_nasutus,DD
Rodentia,Mylomys_dybowskii,LC
Rodentia,Mylomys_rex,DD
Rodentia,Myocastor_coypus,LC
Rodentia,Myodes_andersoni,LC
Rodentia,Myodes_californicus,LC
Rodentia,Myodes_centralis,LC
Rodentia,Myodes_gapperi,LC
Rodentia,Myodes_glareolus,LC
Rodentia,Myodes_regulus,LC
Rodentia,Myodes_rex,LC
Rodentia,Myodes_rufocanus,LC
Rodentia,Myodes_rutilus,LC
Rodentia,Myodes_shanseius,LC
Rodentia,Myodes_smithii,LC
Dasyuromorphia,Myoictis_leucura,DD
Dasyuromorphia,Myoictis_melas,LC
Dasyuromorphia,Myoictis_wallacei,LC
Dasyuromorphia,Myoictis_wavicus,DD
Rodentia,Myomimus_personatus,DD
Rodentia,Myomimus_roachi,VU
Rodentia,Myomimus_setzeri,DD
Rodentia,Myomyscus_angolensis,LC
Rodentia,Myomyscus_brockmani,LC
Rodentia,Myomyscus_verreauxii,LC
Rodentia,Myomyscus_yemeni,LC
Chiroptera,Myonycteris_brachycephala,EN
Chiroptera,Myonycteris_leptodon,LC
Chiroptera,Myonycteris_relicta,LC
Chiroptera,Myonycteris_torquata,LC
Rodentia,Myoprocta_acouchy,LC
Rodentia,Myoprocta_pratti,LC
Chiroptera,Myopterus_daubentonii,DD
Chiroptera,Myopterus_whitleyi,LC
Rodentia,Myopus_schisticolor,LC
Rodentia,Myosciurus_pumilio,LC
Eulipotyphla,Myosorex_babaulti,NT
Eulipotyphla,Myosorex_blarina,EN
Eulipotyphla,Myosorex_bururiensis,VU
Eulipotyphla,Myosorex_cafer,LC
Eulipotyphla,Myosorex_eisentrauti,CR
Eulipotyphla,Myosorex_geata,EN
Eulipotyphla,Myosorex_gnoskei,EN
Eulipotyphla,Myosorex_jejei,VU
Eulipotyphla,Myosorex_kihaulei,EN
Eulipotyphla,Myosorex_longicaudatus,VU
Eulipotyphla,Myosorex_okuensis,VU
Eulipotyphla,Myosorex_rumpii,EN
Eulipotyphla,Myosorex_schalleri,DD
Eulipotyphla,Myosorex_sclateri,NT
Eulipotyphla,Myosorex_tenuis,DD
Eulipotyphla,Myosorex_varius,LC
Eulipotyphla,Myosorex_zinki,LC
Rodentia,Myospalax_aspalax,LC
Rodentia,Myospalax_myospalax,LC
Rodentia,Myospalax_psilurus,LC
Chiroptera,Myotis_adversus,LC
Chiroptera,Myotis_aelleni,DD
Chiroptera,Myotis_albescens,LC
Chiroptera,Myotis_alcathoe,DD
Chiroptera,Myotis_altarium,LC
Chiroptera,Myotis_anjouanensis,DD
Chiroptera,Myotis_annamiticus,DD
Chiroptera,Myotis_annectans,LC
Chiroptera,Myotis_atacamensis,EN
Chiroptera,Myotis_ater,LC
Chiroptera,Myotis_aurascens,LC
Chiroptera,Myotis_auriculus,LC
Chiroptera,Myotis_australis,DD
Chiroptera,Myotis_austroriparius,LC
Chiroptera,Myotis_bechsteinii,NT
Chiroptera,Myotis_blythii,LC
Chiroptera,Myotis_bocagii,LC
Chiroptera,Myotis_bombinus,NT
Chiroptera,Myotis_brandtii,LC
Chiroptera,Myotis_bucharensis,DD
Chiroptera,Myotis_californicus,LC
Chiroptera,Myotis_capaccinii,VU
Chiroptera,Myotis_chiloensis,LC
Chiroptera,Myotis_chinensis,LC
Chiroptera,Myotis_ciliolabrum,LC
Chiroptera,Myotis_cobanensis,DD
Chiroptera,Myotis_csorbai,DD
Chiroptera,Myotis_dasycneme,NT
Chiroptera,Myotis_daubentonii,LC
Chiroptera,Myotis_davidii,LC
Chiroptera,Myotis_dieteri,DD
Chiroptera,Myotis_dinellii,LC
Chiroptera,Myotis_dominicensis,VU
Chiroptera,Myotis_elegans,LC
Chiroptera,Myotis_emarginatus,LC
Chiroptera,Myotis_evotis,LC
Chiroptera,Myotis_fimbriatus,LC
Chiroptera,Myotis_findleyi,EN
Chiroptera,Myotis_formosus,LC
Chiroptera,Myotis_fortidens,LC
Chiroptera,Myotis_frater,DD
Chiroptera,Myotis_gomantongensis,LC
Chiroptera,Myotis_goudoti,LC
Chiroptera,Myotis_grisescens,NT
Chiroptera,Myotis_hajastanicus,CR
Chiroptera,Myotis_hasseltii,LC
Chiroptera,Myotis_hermani,DD
Chiroptera,Myotis_horsfieldii,LC
Chiroptera,Myotis_ikonnikovi,LC
Chiroptera,Myotis_insularum,DD
Chiroptera,Myotis_keaysi,LC
Chiroptera,Myotis_keenii,LC
Chiroptera,Myotis_laniger,LC
Chiroptera,Myotis_leibii,LC
Chiroptera,Myotis_levis,LC
Chiroptera,Myotis_longipes,DD
Chiroptera,Myotis_lucifugus,LC
Chiroptera,Myotis_macrodactylus,LC
Chiroptera,Myotis_macropus,LC
Chiroptera,Myotis_macrotarsus,NT
Chiroptera,Myotis_martiniquensis,NT
Chiroptera,Myotis_melanorhinus,LC
Chiroptera,Myotis_moluccarum,LC
Chiroptera,Myotis_montivagus,LC
Chiroptera,Myotis_morrisi,DD
Chiroptera,Myotis_muricola,LC
Chiroptera,Myotis_myotis,LC
Chiroptera,Myotis_mystacinus,LC
Chiroptera,Myotis_nattereri,LC
Chiroptera,Myotis_nesopolus,LC
Chiroptera,Myotis_nigricans,LC
Chiroptera,Myotis_nipalensis,LC
Chiroptera,Myotis_nyctor,VU
Chiroptera,Myotis_occultus,LC
Chiroptera,Myotis_oreias,DD
Chiroptera,Myotis_oxyotus,LC
Chiroptera,Myotis_peninsularis,EN
Chiroptera,Myotis_pequinius,LC
Chiroptera,Myotis_pilosus,NT
Chiroptera,Myotis_planiceps,EN
Chiroptera,Myotis_pruinosus,EN
Chiroptera,Myotis_punicus,DD
Chiroptera,Myotis_ridleyi,NT
Chiroptera,Myotis_riparius,LC
Chiroptera,Myotis_rosseti,LC
Chiroptera,Myotis_ruber,NT
Chiroptera,Myotis_rufopictus,DD
Chiroptera,Myotis_schaubi,DD
Chiroptera,Myotis_scotti,VU
Chiroptera,Myotis_septentrionalis,LC
Chiroptera,Myotis_sicarius,VU
Chiroptera,Myotis_siligorensis,LC
Chiroptera,Myotis_simus,DD
Chiroptera,Myotis_sodalis,NT
Chiroptera,Myotis_stalkeri,DD
Chiroptera,Myotis_thysanodes,LC
Chiroptera,Myotis_tricolor,LC
Chiroptera,Myotis_velifer,LC
Chiroptera,Myotis_vivesi,VU
Chiroptera,Myotis_volans,LC
Chiroptera,Myotis_welwitschii,LC
Chiroptera,Myotis_yanbarensis,CR
Chiroptera,Myotis_yumanensis,LC
Cetartiodactyla,Myotragus_balearicus,DD
Dasyuromorphia,Myrmecobius_fasciatus,EN
Pilosa,Myrmecophaga_tridactyla,VU
Rodentia,Mysateles_melanurus,VU
Rodentia,Mysateles_prehensilis,NT
Chiroptera,Mystacina_robusta,CR
Chiroptera,Mystacina_tuberculata,VU
Rodentia,Mystromys_albicaudatus,EN
Chiroptera,Myzopoda_aurita,LC
Chiroptera,Myzopoda_schliemanni,LC
Cetartiodactyla,Naemorhedus_baileyi,VU
Cetartiodactyla,Naemorhedus_caudatus,VU
Cetartiodactyla,Naemorhedus_goral,NT
Cetartiodactyla,Naemorhedus_griseus,VU
Carnivora,Nandinia_binotata,LC
Cetartiodactyla,Nanger_dama,CR
Cetartiodactyla,Nanger_granti,LC
Cetartiodactyla,Nanger_soemmerringii,VU
Rodentia,Nannosciurus_melanotis,LC
Chiroptera,Nanonycteris_veldkampii,LC
Rodentia,Napaeozapus_insignis,LC
Primates,Nasalis_larvatus,EN
Carnivora,Nasua_narica,LC
Carnivora,Nasua_nasua,LC
Carnivora,Nasuella_meridensis,EN
Carnivora,Nasuella_olivacea,NT
Chiroptera,Natalus_espiritosantensis,NT
Chiroptera,Natalus_jamaicensis,CR
Chiroptera,Natalus_major,NT
Chiroptera,Natalus_mexicanus,LC
Chiroptera,Natalus_primus,VU
Chiroptera,Natalus_stramineus,LC
Chiroptera,Natalus_tumidirostris,LC
Cetartiodactyla,Navahoceros_fricki,DD
Rodentia,Neacomys_dubosti,LC
Rodentia,Neacomys_guianae,LC
Rodentia,Neacomys_minutus,LC
Rodentia,Neacomys_musseri,LC
Rodentia,Neacomys_paracou,LC
Rodentia,Neacomys_pictus,DD
Rodentia,Neacomys_spinosus,LC
Rodentia,Neacomys_tenuipes,LC
Afrosoricida,Neamblysomus_gunningi,EN
Afrosoricida,Neamblysomus_julianae,EN
Rodentia,Necromys_amoenus,LC
Rodentia,Necromys_benefactus,LC
Rodentia,Necromys_lactens,LC
Rodentia,Necromys_lasiurus,LC
Rodentia,Necromys_lenguarum,LC
Rodentia,Necromys_obscurus,NT
Rodentia,Necromys_punctulatus,DD
Rodentia,Necromys_temchuki,LC
Rodentia,Necromys_urichi,LC
Eulipotyphla,Nectogale_elegans,LC
Rodentia,Nectomys_apicalis,LC
Rodentia,Nectomys_magdalenae,DD
Rodentia,Nectomys_palmipes,LC
Rodentia,Nectomys_rattus,LC
Rodentia,Nectomys_squamipes,LC
Rodentia,Nelsonia_goldmani,EN
Rodentia,Nelsonia_neotomodon,NT
Rodentia,Neochoerus_aesopi,DD
Pilosa,Neocnus_comes,DD
Pilosa,Neocnus_dousman,DD
Pilosa,Neocnus_toupiti,DD
Rodentia,Neodon_forresti,DD
Rodentia,Neodon_irene,LC
Rodentia,Neodon_juldaschi,LC
Rodentia,Neodon_linzhiensis,DD
Rodentia,Neodon_sikimensis,LC
Carnivora,Neofelis_diardi,VU
Carnivora,Neofelis_nebulosa,VU
Rodentia,Neofiber_alleni,LC
Eulipotyphla,Neohylomys_hainanensis,EN
Litopterna,Neolicaphrium_recens,DD
Rodentia,Neomicroxus_bogotensis,LC
Rodentia,Neomicroxus_latebricola,VU
Carnivora,Neomonachus_schauinslandi,EN
Carnivora,Neomonachus_tropicalis,EX
Eulipotyphla,Neomys_anomalus,LC
Eulipotyphla,Neomys_fodiens,LC
Eulipotyphla,Neomys_teres,LC
Chiroptera,Neonycteris_pusilla,DD
Dasyuromorphia,Neophascogale_lorentzii,LC
Carnivora,Neophoca_cinerea,EN
Cetartiodactyla,Neophocaena_asiaeorientalis,VU
Cetartiodactyla,Neophocaena_phocaenoides,VU
Chiroptera,Neopteryx_frosti,EN
Chiroptera,Neoromicia_brunnea,NT
Chiroptera,Neoromicia_capensis,LC
Chiroptera,Neoromicia_flavescens,DD
Chiroptera,Neoromicia_guineensis,LC
Chiroptera,Neoromicia_helios,DD
Chiroptera,Neoromicia_malagasyensis,EN
Chiroptera,Neoromicia_matroka,LC
Chiroptera,Neoromicia_melckorum,DD
Chiroptera,Neoromicia_nana,LC
Chiroptera,Neoromicia_rendalli,LC
Chiroptera,Neoromicia_somalica,LC
Chiroptera,Neoromicia_tenuipinnis,LC
Chiroptera,Neoromicia_zuluensis,LC
Cingulata,Neosclerocalyptus_paskoenis,DD
Rodentia,Neotamias_alpinus,LC
Rodentia,Neotamias_amoenus,LC
Rodentia,Neotamias_bulleri,VU
Rodentia,Neotamias_canipes,LC
Rodentia,Neotamias_cinereicollis,LC
Rodentia,Neotamias_dorsalis,LC
Rodentia,Neotamias_durangae,LC
Rodentia,Neotamias_merriami,LC
Rodentia,Neotamias_minimus,LC
Rodentia,Neotamias_obscurus,LC
Rodentia,Neotamias_ochrogenys,LC
Rodentia,Neotamias_palmeri,EN
Rodentia,Neotamias_panamintinus,LC
Rodentia,Neotamias_quadrimaculatus,LC
Rodentia,Neotamias_quadrivittatus,LC
Rodentia,Neotamias_ruficaudus,LC
Rodentia,Neotamias_rufus,LC
Rodentia,Neotamias_senex,LC
Rodentia,Neotamias_siskiyou,LC
Rodentia,Neotamias_sonomae,LC
Rodentia,Neotamias_speciosus,LC
Rodentia,Neotamias_townsendii,LC
Rodentia,Neotamias_umbrinus,LC
Eulipotyphla,Neotetracus_sinensis,LC
Rodentia,Neotoma_albigula,LC
Rodentia,Neotoma_angustapalata,EN
Rodentia,Neotoma_anthonyi,EX
Rodentia,Neotoma_bryanti,EN
Rodentia,Neotoma_bunkeri,EX
Rodentia,Neotoma_chrysomelas,LC
Rodentia,Neotoma_cinerea,LC
Rodentia,Neotoma_devia,LC
Rodentia,Neotoma_floridana,LC
Rodentia,Neotoma_fuscipes,LC
Rodentia,Neotoma_goldmani,LC
Rodentia,Neotoma_lepida,LC
Rodentia,Neotoma_leucodon,LC
Rodentia,Neotoma_macrotis,LC
Rodentia,Neotoma_magister,NT
Rodentia,Neotoma_martinensis,EX
Rodentia,Neotoma_mexicana,LC
Rodentia,Neotoma_micropus,LC
Rodentia,Neotoma_nelsoni,CR
Rodentia,Neotoma_palatina,VU
Rodentia,Neotoma_phenax,NT
Rodentia,Neotoma_stephensi,LC
Rodentia,Neotomodon_alstoni,LC
Rodentia,Neotomys_ebriosus,LC
Cetartiodactyla,Neotragus_batesi,LC
Cetartiodactyla,Neotragus_pygmaeus,LC
Carnivora,Neovison_macrodon,EX
Carnivora,Neovison_vison,LC
Rodentia,Nephelomys_albigularis,LC
Rodentia,Nephelomys_auriventer,LC
Rodentia,Nephelomys_caracolus,LC
